TEMPORADA,JORNADA,REFERIDO,LOCAL,VISITANTE,RESULTADO,RIVALIDAD,ROTACION TITULARES,ROTACION SUPLENTES,ROTACION PORTEROS,ROTACION DEFENSAS,ROTACION MEDIOS,ROTACION DELANTEROS,DIAS DESCANSO
Temporada2020,Jornada 12,VISITANTE,Wolves,Aston Villa,PERDIDO,4,2,3,1,1,0,0,8
Temporada2020,Jornada 13,LOCAL,Arsenal,Southampton,EMPATADO,-13,11,7,1,5,3,2,14
Temporada2020,Jornada 13,VISITANTE,Arsenal,Southampton,EMPATADO,13,11,7,1,4,4,2,14
Temporada2020,Jornada 13,LOCAL,Aston Villa,Newcastle,GANADO,4,3,4,1,0,2,0,15
Temporada2020,Jornada 13,VISITANTE,Aston Villa,Newcastle,PERDIDO,-4,1,1,0,1,0,0,16
Temporada2020,Jornada 13,LOCAL,AFC Bournemouth,Wolves,PERDIDO,1,1,1,0,1,0,1,14
Temporada2020,Jornada 13,VISITANTE,AFC Bournemouth,Wolves,GANADO,-1,0,2,0,0,0,0,13
Temporada2020,Jornada 13,LOCAL,Brighton Hove A.,Leicester,PERDIDO,9,11,7,1,0,0,0,13
Temporada2020,Jornada 13,VISITANTE,Brighton Hove A.,Leicester,GANADO,-9,0,1,0,0,0,0,14
Temporada2020,Jornada 13,LOCAL,Crystal Palace,Liverpool,PERDIDO,11,0,1,0,0,0,0,14
Temporada2020,Jornada 13,VISITANTE,Crystal Palace,Liverpool,GANADO,-11,1,1,0,0,1,1,13
Temporada2020,Jornada 13,LOCAL,Everton,Norwich City,PERDIDO,-5,0,3,0,0,0,0,14
Temporada2020,Jornada 13,VISITANTE,Everton,Norwich City,GANADO,5,3,6,0,2,1,1,15
Temporada2020,Jornada 13,LOCAL,Man. City,Chelsea,GANADO,1,5,4,1,2,1,1,13
Temporada2020,Jornada 13,VISITANTE,Man. City,Chelsea,PERDIDO,-1,2,3,0,1,1,0,14
Temporada2020,Jornada 13,LOCAL,Sheffield United,Man. Utd,EMPATADO,-2,2,3,1,1,0,0,15
Temporada2020,Jornada 13,VISITANTE,Sheffield United,Man. Utd,EMPATADO,2,1,3,0,1,1,0,14
Temporada2020,Jornada 13,LOCAL,Watford,Burnley,PERDIDO,8,3,3,0,2,1,1,15
Temporada2020,Jornada 13,VISITANTE,Watford,Burnley,GANADO,-8,0,1,0,0,0,0,14
Temporada2020,Jornada 13,LOCAL,West Ham,Tottenham,PERDIDO,2,2,3,1,1,1,1,14
Temporada2020,Jornada 13,VISITANTE,West Ham,Tottenham,GANADO,-2,11,7,1,0,0,0,14
Temporada2020,Jornada 14,LOCAL,Burnley,Crystal Palace,PERDIDO,-6,1,1,0,0,1,0,7
Temporada2020,Jornada 14,VISITANTE,Burnley,Crystal Palace,GANADO,6,2,3,0,2,0,0,7
Temporada2020,Jornada 14,LOCAL,Chelsea,West Ham,PERDIDO,-13,4,4,0,1,1,2,3
Temporada2020,Jornada 14,VISITANTE,Chelsea,West Ham,GANADO,13,4,4,1,1,2,2,7
Temporada2020,Jornada 14,LOCAL,Leicester,Everton,GANADO,-14,0,1,0,0,0,0,8
Temporada2020,Jornada 14,VISITANTE,Leicester,Everton,PERDIDO,14,3,6,0,1,1,2,8
Temporada2020,Jornada 14,LOCAL,Liverpool,Brighton Hove A.,GANADO,-11,1,1,0,0,1,1,3
Temporada2020,Jornada 14,VISITANTE,Liverpool,Brighton Hove A.,PERDIDO,11,11,7,1,0,0,0,7
Temporada2020,Jornada 14,LOCAL,Man. Utd,Aston Villa,EMPATADO,-6,1,2,0,1,1,0,3
Temporada2020,Jornada 14,VISITANTE,Man. Utd,Aston Villa,EMPATADO,6,0,2,0,0,0,0,6
Temporada2020,Jornada 14,LOCAL,Newcastle,Man. City,EMPATADO,11,1,1,0,1,0,0,5
Temporada2020,Jornada 14,VISITANTE,Newcastle,Man. City,EMPATADO,-11,3,4,0,1,1,1,4
Temporada2020,Jornada 14,LOCAL,Norwich City,Arsenal,EMPATADO,10,1,4,0,0,1,0,8
Temporada2020,Jornada 14,VISITANTE,Norwich City,Arsenal,EMPATADO,-10,11,7,1,4,4,2,3
Temporada2020,Jornada 14,LOCAL,Southampton,Watford,GANADO,-1,11,7,1,4,3,3,7
Temporada2020,Jornada 14,VISITANTE,Southampton,Watford,PERDIDO,1,2,4,0,1,0,1,7
Temporada2020,Jornada 14,LOCAL,Tottenham,AFC Bournemouth,GANADO,-1,11,7,1,0,0,0,4
Temporada2020,Jornada 14,VISITANTE,Tottenham,AFC Bournemouth,PERDIDO,1,4,4,0,2,2,2,7
Temporada2020,Jornada 14,LOCAL,Wolves,Sheffield United,EMPATADO,-1,1,4,0,1,1,0,3
Temporada2020,Jornada 14,VISITANTE,Wolves,Sheffield United,EMPATADO,1,2,3,1,1,0,0,7
Temporada2020,Jornada 15,LOCAL,Arsenal,Brighton Hove A.,PERDIDO,-8,3,3,0,2,1,0,4
Temporada2020,Jornada 15,VISITANTE,Arsenal,Brighton Hove A.,GANADO,8,11,7,1,0,0,0,5
Temporada2020,Jornada 15,LOCAL,Burnley,Man. City,PERDIDO,7,3,3,0,1,2,1,3
Temporada2020,Jornada 15,VISITANTE,Burnley,Man. City,GANADO,-7,4,4,0,2,1,1,3
Temporada2020,Jornada 15,LOCAL,Leicester,Watford,GANADO,-18,1,0,0,1,0,0,3
Temporada2020,Jornada 15,VISITANTE,Leicester,Watford,PERDIDO,18,1,3,0,1,0,1,4
Temporada2020,Jornada 15,LOCAL,Sheffield United,Newcastle,PERDIDO,-7,2,3,0,0,0,2,4
Temporada2020,Jornada 15,VISITANTE,Sheffield United,Newcastle,GANADO,7,1,1,0,0,0,1,5
Temporada2020,Jornada 15,LOCAL,Wolves,West Ham,GANADO,-7,1,4,0,1,1,0,3
Temporada2020,Jornada 15,VISITANTE,Wolves,West Ham,PERDIDO,7,1,2,0,0,1,1,4
Temporada2020,Jornada 15,LOCAL,Man. Utd,Tottenham,GANADO,4,4,4,0,1,2,2,3
Temporada2020,Jornada 15,VISITANTE,Man. Utd,Tottenham,PERDIDO,-4,11,7,1,0,0,0,4
Temporada2020,Jornada 15,LOCAL,Chelsea,Aston Villa,GANADO,-11,5,4,0,2,1,2,4
Temporada2020,Jornada 15,VISITANTE,Chelsea,Aston Villa,PERDIDO,11,3,4,0,1,2,1,3
Temporada2020,Jornada 15,LOCAL,Southampton,Norwich City,GANADO,-1,1,3,0,0,0,1,4
Temporada2020,Jornada 15,VISITANTE,Southampton,Norwich City,PERDIDO,1,0,3,0,0,0,0,3
Temporada2020,Jornada 15,LOCAL,Crystal Palace,AFC Bournemouth,GANADO,-1,1,2,0,1,0,0,3
Temporada2020,Jornada 15,VISITANTE,Crystal Palace,AFC Bournemouth,PERDIDO,1,4,4,0,2,2,1,3
Temporada2020,Jornada 15,LOCAL,Liverpool,Everton,GANADO,-16,5,5,1,0,2,2,4
Temporada2020,Jornada 15,VISITANTE,Liverpool,Everton,PERDIDO,16,0,2,0,0,0,0,3
Temporada2020,Jornada 16,LOCAL,Aston Villa,Leicester,PERDIDO,14,2,4,0,0,2,1,4
Temporada2020,Jornada 16,VISITANTE,Aston Villa,Leicester,GANADO,-14,3,3,0,1,1,1,4
Temporada2020,Jornada 16,LOCAL,AFC Bournemouth,Liverpool,PERDIDO,13,2,2,0,1,1,1,4
Temporada2020,Jornada 16,VISITANTE,AFC Bournemouth,Liverpool,GANADO,-13,7,7,1,1,3,3,3
Temporada2020,Jornada 16,LOCAL,Brighton Hove A.,Wolves,EMPATADO,8,11,7,1,0,0,0,3
Temporada2020,Jornada 16,VISITANTE,Brighton Hove A.,Wolves,EMPATADO,-8,0,3,0,0,0,0,4
Temporada2020,Jornada 16,LOCAL,Everton,Chelsea,GANADO,14,2,3,0,1,1,1,3
Temporada2020,Jornada 16,VISITANTE,Everton,Chelsea,PERDIDO,-14,0,1,0,0,0,0,3
Temporada2020,Jornada 16,LOCAL,Man. City,Man. Utd,PERDIDO,-3,1,2,0,1,0,0,4
Temporada2020,Jornada 16,VISITANTE,Man. City,Man. Utd,GANADO,3,2,2,0,1,0,1,3
Temporada2020,Jornada 16,LOCAL,Newcastle,Southampton,GANADO,-6,11,7,1,5,3,2,3
Temporada2020,Jornada 16,VISITANTE,Newcastle,Southampton,PERDIDO,6,11,7,1,4,3,3,4
Temporada2020,Jornada 16,LOCAL,Norwich City,Sheffield United,PERDIDO,10,3,5,0,0,2,1,4
Temporada2020,Jornada 16,VISITANTE,Norwich City,Sheffield United,GANADO,-10,2,3,0,0,0,2,3
Temporada2020,Jornada 16,LOCAL,Tottenham,Burnley,GANADO,-4,11,7,1,0,0,0,3
Temporada2020,Jornada 16,VISITANTE,Tottenham,Burnley,PERDIDO,4,3,4,0,1,2,1,4
Temporada2020,Jornada 16,LOCAL,Watford,Crystal Palace,EMPATADO,13,2,3,0,1,1,0,3
Temporada2020,Jornada 16,VISITANTE,Watford,Crystal Palace,EMPATADO,-13,2,3,0,2,1,0,4
Temporada2020,Jornada 16,LOCAL,West Ham,Arsenal,PERDIDO,5,1,4,0,0,1,1,5
Temporada2020,Jornada 16,VISITANTE,West Ham,Arsenal,GANADO,-5,5,4,0,3,1,2,4
Temporada2020,Jornada 17,LOCAL,Arsenal,Man. City,PERDIDO,6,2,2,0,1,1,0,3
Temporada2020,Jornada 17,VISITANTE,Arsenal,Man. City,GANADO,-6,4,4,0,2,2,1,4
Temporada2020,Jornada 17,LOCAL,Burnley,Newcastle,GANADO,2,3,4,0,1,1,1,7
Temporada2020,Jornada 17,VISITANTE,Burnley,Newcastle,PERDIDO,-2,11,7,1,5,3,2,6
Temporada2020,Jornada 17,LOCAL,Chelsea,AFC Bournemouth,PERDIDO,-11,3,4,0,2,1,0,4
Temporada2020,Jornada 17,VISITANTE,Chelsea,AFC Bournemouth,GANADO,11,4,4,0,1,2,3,7
Temporada2020,Jornada 17,LOCAL,Crystal Palace,Brighton Hove A.,EMPATADO,-2,3,5,0,2,1,1,9
Temporada2020,Jornada 17,VISITANTE,Crystal Palace,Brighton Hove A.,EMPATADO,2,11,7,1,0,0,0,8
Temporada2020,Jornada 17,LOCAL,Leicester,Norwich City,EMPATADO,-17,0,0,0,0,0,0,6
Temporada2020,Jornada 17,VISITANTE,Leicester,Norwich City,EMPATADO,17,2,5,0,0,2,1,6
Temporada2020,Jornada 17,LOCAL,Liverpool,Watford,GANADO,-19,4,5,0,2,2,2,4
Temporada2020,Jornada 17,VISITANTE,Liverpool,Watford,PERDIDO,19,2,3,0,1,1,0,7
Temporada2020,Jornada 17,LOCAL,Man. Utd,Everton,EMPATADO,-9,0,1,0,0,0,0,3
Temporada2020,Jornada 17,VISITANTE,Man. Utd,Everton,EMPATADO,9,4,2,0,2,2,1,8
Temporada2020,Jornada 17,LOCAL,Sheffield United,Aston Villa,GANADO,-9,0,1,0,0,0,0,6
Temporada2020,Jornada 17,VISITANTE,Sheffield United,Aston Villa,PERDIDO,9,4,5,0,3,1,0,6
Temporada2020,Jornada 17,LOCAL,Southampton,West Ham,PERDIDO,2,11,7,1,4,3,3,6
Temporada2020,Jornada 17,VISITANTE,Southampton,West Ham,GANADO,-2,1,3,0,0,0,1,5
Temporada2020,Jornada 17,LOCAL,Wolves,Tottenham,PERDIDO,-1,0,3,0,0,0,0,3
Temporada2020,Jornada 17,VISITANTE,Wolves,Tottenham,GANADO,1,11,7,1,0,0,0,4
Temporada2020,Jornada 18,LOCAL,Aston Villa,Southampton,PERDIDO,-1,11,7,1,4,4,2,4
Temporada2020,Jornada 18,VISITANTE,Aston Villa,Southampton,GANADO,1,11,7,1,4,3,3,7
Temporada2020,Jornada 18,LOCAL,AFC Bournemouth,Burnley,PERDIDO,2,0,1,0,0,0,0,7
Temporada2020,Jornada 18,VISITANTE,AFC Bournemouth,Burnley,GANADO,-2,1,3,0,1,0,0,7
Temporada2020,Jornada 18,LOCAL,Brighton Hove A.,Sheffield United,PERDIDO,6,11,7,1,0,0,0,5
Temporada2020,Jornada 18,VISITANTE,Brighton Hove A.,Sheffield United,GANADO,-6,2,3,0,0,1,1,7
Temporada2020,Jornada 18,LOCAL,Everton,Arsenal,EMPATADO,6,3,3,0,2,2,1,3
Temporada2020,Jornada 18,VISITANTE,Everton,Arsenal,EMPATADO,-6,5,4,0,2,2,1,6
Temporada2020,Jornada 18,LOCAL,Man. City,Leicester,GANADO,1,2,3,0,0,2,2,3
Temporada2020,Jornada 18,VISITANTE,Man. City,Leicester,PERDIDO,-1,2,2,0,0,1,1,3
Temporada2020,Jornada 18,LOCAL,Newcastle,Crystal Palace,GANADO,2,3,3,0,1,2,0,7
Temporada2020,Jornada 18,VISITANTE,Newcastle,Crystal Palace,PERDIDO,-2,2,5,0,2,1,0,5
Temporada2020,Jornada 18,LOCAL,Norwich City,Wolves,PERDIDO,11,1,3,0,1,0,0,7
Temporada2020,Jornada 18,VISITANTE,Norwich City,Wolves,GANADO,-11,0,3,0,0,0,0,6
Temporada2020,Jornada 18,LOCAL,Tottenham,Chelsea,PERDIDO,1,11,7,1,0,0,0,7
Temporada2020,Jornada 18,VISITANTE,Tottenham,Chelsea,GANADO,-1,3,2,0,2,1,1,8
Temporada2020,Jornada 18,LOCAL,Watford,Man. Utd,GANADO,14,0,2,0,0,0,0,8
Temporada2020,Jornada 18,VISITANTE,Watford,Man. Utd,PERDIDO,-14,0,3,0,0,0,0,4
Temporada2020,Jornada 18,LOCAL,West Ham,Liverpool,PERDIDO,14,5,4,1,2,2,1,4
Temporada2020,Jornada 18,VISITANTE,West Ham,Liverpool,GANADO,-14,3,5,0,1,1,2,3
Temporada2020,Jornada 19,LOCAL,Aston Villa,Norwich City,GANADO,-1,11,7,1,4,4,2,5
Temporada2020,Jornada 19,VISITANTE,Aston Villa,Norwich City,PERDIDO,1,0,3,0,0,0,0,5
Temporada2020,Jornada 19,LOCAL,AFC Bournemouth,Arsenal,EMPATADO,3,3,2,0,2,1,1,5
Temporada2020,Jornada 19,VISITANTE,AFC Bournemouth,Arsenal,EMPATADO,-3,3,2,0,1,1,1,5
Temporada2020,Jornada 19,LOCAL,Chelsea,Southampton,PERDIDO,-13,11,7,1,5,3,2,4
Temporada2020,Jornada 19,VISITANTE,Chelsea,Southampton,GANADO,13,11,7,1,0,0,0,5
Temporada2020,Jornada 19,LOCAL,Crystal Palace,West Ham,GANADO,-4,2,4,0,1,1,1,5
Temporada2020,Jornada 19,VISITANTE,Crystal Palace,West Ham,PERDIDO,4,5,5,1,2,2,1,12
Temporada2020,Jornada 19,LOCAL,Everton,Burnley,GANADO,5,2,2,0,1,1,1,5
Temporada2020,Jornada 19,VISITANTE,Everton,Burnley,PERDIDO,-5,2,4,0,0,1,1,5
Temporada2020,Jornada 19,LOCAL,Leicester,Liverpool,PERDIDO,1,1,2,0,0,1,1,5
Temporada2020,Jornada 19,VISITANTE,Leicester,Liverpool,GANADO,-1,2,5,0,0,1,1,9
Temporada2020,Jornada 19,LOCAL,Man. Utd,Newcastle,GANADO,-1,2,4,0,0,1,2,4
Temporada2020,Jornada 19,VISITANTE,Man. Utd,Newcastle,PERDIDO,1,4,3,0,1,2,1,5
Temporada2020,Jornada 19,LOCAL,Sheffield United,Watford,EMPATADO,-15,1,2,0,0,1,0,5
Temporada2020,Jornada 19,VISITANTE,Sheffield United,Watford,EMPATADO,15,1,2,0,0,1,0,4
Temporada2020,Jornada 19,LOCAL,Tottenham,Brighton Hove A.,GANADO,-6,11,7,1,0,0,0,4
Temporada2020,Jornada 19,VISITANTE,Tottenham,Brighton Hove A.,PERDIDO,6,11,7,1,0,0,0,5
Temporada2020,Jornada 19,LOCAL,Wolves,Man. City,GANADO,3,0,3,0,0,0,0,6
Temporada2020,Jornada 19,VISITANTE,Wolves,Man. City,PERDIDO,-3,2,2,0,0,1,1,6
Temporada2020,Jornada 20,LOCAL,Arsenal,Chelsea,PERDIDO,7,2,3,0,1,1,0,3
Temporada2020,Jornada 20,VISITANTE,Arsenal,Chelsea,GANADO,-7,11,7,1,5,3,2,3
Temporada2020,Jornada 20,LOCAL,Brighton Hove A.,AFC Bournemouth,GANADO,-1,11,7,1,0,0,0,2
Temporada2020,Jornada 20,VISITANTE,Brighton Hove A.,AFC Bournemouth,PERDIDO,1,5,5,0,1,2,2,2
Temporada2020,Jornada 20,LOCAL,Burnley,Man. Utd,PERDIDO,4,2,3,0,0,1,1,2
Temporada2020,Jornada 20,VISITANTE,Burnley,Man. Utd,GANADO,-4,4,3,0,2,1,1,2
Temporada2020,Jornada 20,LOCAL,Liverpool,Wolves,GANADO,-4,1,2,0,0,1,0,3
Temporada2020,Jornada 20,VISITANTE,Liverpool,Wolves,PERDIDO,4,4,6,0,3,1,2,2
Temporada2020,Jornada 20,LOCAL,Man. City,Sheffield United,GANADO,-4,3,4,1,2,0,0,2
Temporada2020,Jornada 20,VISITANTE,Man. City,Sheffield United,PERDIDO,4,3,3,0,0,1,2,3
Temporada2020,Jornada 20,LOCAL,Newcastle,Everton,PERDIDO,-3,4,4,0,1,2,1,2
Temporada2020,Jornada 20,VISITANTE,Newcastle,Everton,GANADO,3,5,5,0,3,1,2,2
Temporada2020,Jornada 20,LOCAL,Norwich City,Tottenham,EMPATADO,14,4,7,0,1,3,1,2
Temporada2020,Jornada 20,VISITANTE,Norwich City,Tottenham,EMPATADO,-14,11,7,1,0,0,0,2
Temporada2020,Jornada 20,LOCAL,Southampton,Crystal Palace,EMPATADO,5,11,7,1,4,4,2,2
Temporada2020,Jornada 20,VISITANTE,Southampton,Crystal Palace,EMPATADO,-5,2,5,0,1,1,0,2
Temporada2020,Jornada 20,LOCAL,Watford,Aston Villa,GANADO,1,1,2,0,0,1,0,2
Temporada2020,Jornada 20,VISITANTE,Watford,Aston Villa,PERDIDO,-1,3,5,0,0,3,1,2
Temporada2020,Jornada 20,LOCAL,West Ham,Leicester,PERDIDO,15,7,6,1,3,3,1,2
Temporada2020,Jornada 20,VISITANTE,West Ham,Leicester,GANADO,-15,9,6,0,3,5,3,2
Temporada2020,Jornada 21,LOCAL,Arsenal,Man. Utd,GANADO,7,4,5,0,2,2,1,3
Temporada2020,Jornada 21,VISITANTE,Arsenal,Man. Utd,PERDIDO,-7,3,3,0,2,1,1,4
Temporada2020,Jornada 21,LOCAL,Brighton Hove A.,Chelsea,EMPATADO,10,11,7,1,0,0,0,4
Temporada2020,Jornada 21,VISITANTE,Brighton Hove A.,Chelsea,EMPATADO,-10,3,3,0,2,1,1,3
Temporada2020,Jornada 21,LOCAL,Burnley,Aston Villa,PERDIDO,-5,1,2,0,0,1,0,4
Temporada2020,Jornada 21,VISITANTE,Burnley,Aston Villa,GANADO,5,5,5,0,3,3,0,4
Temporada2020,Jornada 21,LOCAL,Liverpool,Sheffield United,GANADO,-7,1,2,0,0,1,0,4
Temporada2020,Jornada 21,VISITANTE,Liverpool,Sheffield United,PERDIDO,7,2,2,0,0,1,1,4
Temporada2020,Jornada 21,LOCAL,Man. City,Everton,GANADO,-7,5,6,0,2,2,3,3
Temporada2020,Jornada 21,VISITANTE,Man. City,Everton,PERDIDO,7,4,5,0,3,1,2,4
Temporada2020,Jornada 21,LOCAL,Newcastle,Leicester,PERDIDO,9,2,2,0,1,0,1,4
Temporada2020,Jornada 21,VISITANTE,Newcastle,Leicester,GANADO,-9,6,5,0,3,3,1,4
Temporada2020,Jornada 21,LOCAL,Norwich City,Crystal Palace,EMPATADO,11,3,5,0,1,2,1,4
Temporada2020,Jornada 21,VISITANTE,Norwich City,Crystal Palace,EMPATADO,-11,0,4,0,0,0,0,4
Temporada2020,Jornada 21,LOCAL,Southampton,Tottenham,GANADO,9,2,4,0,0,1,1,4
Temporada2020,Jornada 21,VISITANTE,Southampton,Tottenham,PERDIDO,-9,11,7,1,0,0,0,4
Temporada2020,Jornada 21,LOCAL,Watford,Wolves,GANADO,12,2,2,0,1,1,0,4
Temporada2020,Jornada 21,VISITANTE,Watford,Wolves,PERDIDO,-12,4,5,0,2,1,2,3
Temporada2020,Jornada 21,LOCAL,West Ham,AFC Bournemouth,GANADO,1,4,5,0,2,2,0,4
Temporada2020,Jornada 21,VISITANTE,West Ham,AFC Bournemouth,PERDIDO,-1,4,3,0,1,2,2,4
Temporada2020,Jornada 22,LOCAL,Aston Villa,Man. City,PERDIDO,14,5,6,1,1,2,1,4
Temporada2020,Jornada 22,VISITANTE,Aston Villa,Man. City,GANADO,-14,4,4,1,1,2,1,5
Temporada2020,Jornada 22,LOCAL,AFC Bournemouth,Watford,PERDIDO,-1,4,3,1,2,1,1,8
Temporada2020,Jornada 22,VISITANTE,AFC Bournemouth,Watford,GANADO,1,2,1,0,2,0,0,8
Temporada2020,Jornada 22,LOCAL,Chelsea,Burnley,GANADO,-11,3,3,0,1,1,1,6
Temporada2020,Jornada 22,VISITANTE,Chelsea,Burnley,PERDIDO,11,3,5,0,1,2,1,7
Temporada2020,Jornada 22,LOCAL,Crystal Palace,Arsenal,EMPATADO,-1,2,4,0,1,1,0,6
Temporada2020,Jornada 22,VISITANTE,Crystal Palace,Arsenal,EMPATADO,1,0,1,0,0,0,0,5
Temporada2020,Jornada 22,LOCAL,Everton,Brighton Hove A.,GANADO,-3,3,5,0,2,1,2,6
Temporada2020,Jornada 22,VISITANTE,Everton,Brighton Hove A.,PERDIDO,3,11,7,1,0,0,0,7
Temporada2020,Jornada 22,LOCAL,Leicester,Southampton,PERDIDO,-10,11,7,1,5,3,2,3
Temporada2020,Jornada 22,VISITANTE,Leicester,Southampton,GANADO,10,11,7,1,4,4,2,7
Temporada2020,Jornada 22,LOCAL,Man. Utd,Norwich City,GANADO,-15,3,5,0,1,2,2,4
Temporada2020,Jornada 22,VISITANTE,Man. Utd,Norwich City,PERDIDO,15,1,3,0,0,0,1,7
Temporada2020,Jornada 22,LOCAL,Sheffield United,West Ham,GANADO,-8,1,3,0,0,0,1,5
Temporada2020,Jornada 22,VISITANTE,Sheffield United,West Ham,PERDIDO,8,3,6,0,2,2,0,5
Temporada2020,Jornada 22,LOCAL,Tottenham,Liverpool,PERDIDO,5,11,7,1,0,0,0,6
Temporada2020,Jornada 22,VISITANTE,Tottenham,Liverpool,GANADO,-5,1,3,0,0,1,0,6
Temporada2020,Jornada 22,LOCAL,Wolves,Newcastle,EMPATADO,-6,1,3,0,1,1,0,7
Temporada2020,Jornada 22,VISITANTE,Wolves,Newcastle,EMPATADO,6,5,3,0,3,2,1,7
Temporada2020,Jornada 23,LOCAL,Arsenal,Sheffield United,EMPATADO,4,3,3,0,2,1,1,7
Temporada2020,Jornada 23,VISITANTE,Arsenal,Sheffield United,EMPATADO,-4,1,3,0,0,0,1,8
Temporada2020,Jornada 23,LOCAL,Brighton Hove A.,Aston Villa,EMPATADO,-4,11,7,1,0,0,0,7
Temporada2020,Jornada 23,VISITANTE,Brighton Hove A.,Aston Villa,EMPATADO,4,5,5,1,2,2,0,6
Temporada2020,Jornada 23,LOCAL,Burnley,Leicester,GANADO,12,2,3,0,1,1,1,8
Temporada2020,Jornada 23,VISITANTE,Burnley,Leicester,PERDIDO,-12,11,7,1,4,4,2,8
Temporada2020,Jornada 23,LOCAL,Liverpool,Man. Utd,GANADO,-4,0,3,0,0,0,0,8
Temporada2020,Jornada 23,VISITANTE,Liverpool,Man. Utd,PERDIDO,4,2,4,0,1,1,1,4
Temporada2020,Jornada 23,LOCAL,Man. City,Crystal Palace,EMPATADO,-7,3,3,0,0,1,2,6
Temporada2020,Jornada 23,VISITANTE,Man. City,Crystal Palace,EMPATADO,7,1,4,0,0,1,1,7
Temporada2020,Jornada 23,LOCAL,Newcastle,Chelsea,GANADO,9,4,2,0,2,2,1,4
Temporada2020,Jornada 23,VISITANTE,Newcastle,Chelsea,PERDIDO,-9,1,1,0,0,1,0,7
Temporada2020,Jornada 23,LOCAL,Norwich City,AFC Bournemouth,GANADO,1,3,4,0,1,1,1,7
Temporada2020,Jornada 23,VISITANTE,Norwich City,AFC Bournemouth,PERDIDO,-1,3,2,1,1,1,1,6
Temporada2020,Jornada 23,LOCAL,Southampton,Wolves,PERDIDO,5,11,7,1,4,4,2,7
Temporada2020,Jornada 23,VISITANTE,Southampton,Wolves,GANADO,-5,0,3,0,0,0,0,3
Temporada2020,Jornada 23,LOCAL,Watford,Tottenham,EMPATADO,9,0,2,0,0,0,0,6
Temporada2020,Jornada 23,VISITANTE,Watford,Tottenham,EMPATADO,-9,11,7,1,0,0,0,4
Temporada2020,Jornada 23,LOCAL,West Ham,Everton,EMPATADO,5,4,4,1,2,2,1,8
Temporada2020,Jornada 23,VISITANTE,West Ham,Everton,EMPATADO,-5,4,5,0,2,1,1,7
Temporada2020,Jornada 24,LOCAL,Aston Villa,Watford,GANADO,1,0,2,0,0,0,0,3
Temporada2020,Jornada 24,VISITANTE,Aston Villa,Watford,PERDIDO,-1,1,1,0,0,1,1,3
Temporada2020,Jornada 24,LOCAL,AFC Bournemouth,Brighton Hove A.,GANADO,4,2,2,0,1,1,1,3
Temporada2020,Jornada 24,VISITANTE,AFC Bournemouth,Brighton Hove A.,PERDIDO,-4,11,7,1,0,0,0,3
Temporada2020,Jornada 24,LOCAL,Everton,Newcastle,EMPATADO,-1,2,4,0,1,1,0,3
Temporada2020,Jornada 24,VISITANTE,Everton,Newcastle,EMPATADO,1,4,4,0,2,4,1,3
Temporada2020,Jornada 24,LOCAL,Leicester,West Ham,GANADO,-13,2,1,0,1,1,0,3
Temporada2020,Jornada 24,VISITANTE,Leicester,West Ham,PERDIDO,13,1,4,0,1,1,0,4
Temporada2020,Jornada 24,LOCAL,Sheffield United,Man. City,PERDIDO,5,2,3,0,0,1,1,3
Temporada2020,Jornada 24,VISITANTE,Sheffield United,Man. City,GANADO,-5,7,5,0,4,2,2,3
Temporada2020,Jornada 24,LOCAL,Wolves,Liverpool,PERDIDO,5,0,4,0,0,0,0,5
Temporada2020,Jornada 24,VISITANTE,Wolves,Liverpool,GANADO,-5,0,1,0,0,0,0,4
Temporada2020,Jornada 24,LOCAL,Man. Utd,Burnley,PERDIDO,-9,2,2,0,2,1,0,3
Temporada2020,Jornada 24,VISITANTE,Man. Utd,Burnley,GANADO,9,1,1,0,1,0,0,3
Temporada2020,Jornada 24,LOCAL,Chelsea,Arsenal,EMPATADO,-6,2,2,0,1,1,0,3
Temporada2020,Jornada 24,VISITANTE,Chelsea,Arsenal,EMPATADO,6,1,1,0,1,1,0,3
Temporada2020,Jornada 24,LOCAL,Tottenham,Norwich City,GANADO,-12,11,7,1,0,0,0,4
Temporada2020,Jornada 24,VISITANTE,Tottenham,Norwich City,PERDIDO,12,2,3,0,1,1,1,4
Temporada2020,Jornada 24,LOCAL,Crystal Palace,Southampton,PERDIDO,-4,11,7,1,4,3,3,3
Temporada2020,Jornada 24,VISITANTE,Crystal Palace,Southampton,GANADO,4,11,7,1,4,4,2,3
Temporada2020,Jornada 25,LOCAL,AFC Bournemouth,Aston Villa,GANADO,2,1,3,0,0,1,1,5
Temporada2020,Jornada 25,VISITANTE,AFC Bournemouth,Aston Villa,PERDIDO,-2,2,3,0,0,2,1,4
Temporada2020,Jornada 25,LOCAL,Burnley,Arsenal,EMPATADO,3,0,1,0,0,0,0,8
Temporada2020,Jornada 25,VISITANTE,Burnley,Arsenal,EMPATADO,-3,2,3,0,0,1,1,6
Temporada2020,Jornada 25,LOCAL,Crystal Palace,Sheffield United,PERDIDO,3,11,7,1,4,3,3,11
Temporada2020,Jornada 25,VISITANTE,Crystal Palace,Sheffield United,GANADO,-3,1,2,0,0,1,0,7
Temporada2020,Jornada 25,LOCAL,Leicester,Chelsea,EMPATADO,-1,1,2,0,0,1,0,4
Temporada2020,Jornada 25,VISITANTE,Leicester,Chelsea,EMPATADO,1,4,4,1,1,1,1,7
