Liga,Temporada,Jornada,Equipo,Cambios realizados delantero partido,Media minuto cambio partido,Cambio amarilla jornada anterior,Y LAMBDA,EXP LAMBDA
Premier League,Temporada2018,Jornada 11,West Ham,1,59,1,"0,1291591","1,1378711451"
Premier League,Temporada2018,Jornada 11,Swansea City,1,72,0,"0,2028135","1,2248440135"
Premier League,Temporada2018,Jornada 11,Crystal Palace,0,76,0,"0,1789036","1,1959054533"
Premier League,Temporada2018,Jornada 12,Man. City,1,68,1,"0,240067","1,2713343269"
Premier League,Temporada2018,Jornada 12,Man. Utd,1,77,1,"0,3509749","1,4204516721"
Premier League,Temporada2018,Jornada 12,Chelsea,1,71,0,"0,1904904","1,2098427591"
Premier League,Temporada2018,Jornada 12,Tottenham,1,70,0,"0,1781673","1,1950252322"
Premier League,Temporada2018,Jornada 12,Liverpool,2,74,0,"0,300662","1,35075271"
Premier League,Temporada2018,Jornada 12,Arsenal,1,78,0,"0,2767521","1,3188393902"
Premier League,Temporada2018,Jornada 12,Burnley,0,82,0,"0,2528422","1,2876800649"
Premier League,Temporada2018,Jornada 12,Watford,1,86,0,"0,3753369","1,4554816838"
Premier League,Temporada2018,Jornada 12,Brighton Hove A.,2,80,0,"0,3746006","1,4544104071"
Premier League,Temporada2018,Jornada 12,Huddersfield,1,56,0,"0,0056439","1,0056598568"
Premier League,Temporada2018,Jornada 12,Newcastle,2,73,0,"0,2883389","1,3342093911"
Premier League,Temporada2018,Jornada 12,Leicester,1,78,0,"0,2767521","1,3188393902"
Premier League,Temporada2018,Jornada 12,AFC Bournemouth,1,72,0,"0,2028135","1,2248440135"
Premier League,Temporada2018,Jornada 12,Southampton,2,67,0,"0,2144003","1,2391185747"
Premier League,Temporada2018,Jornada 12,Stoke City,1,73,0,"0,2151366","1,2400312737"
Premier League,Temporada2018,Jornada 12,Everton,0,56,0,"-0,0675584","0,9346731341"
Premier League,Temporada2018,Jornada 12,West Bromwich A.,1,66,0,"0,1288749","1,137547808"
Premier League,Temporada2018,Jornada 12,West Ham,2,69,0,"0,2390465","1,270037592"
Premier League,Temporada2018,Jornada 12,Swansea City,2,66,0,"0,2020772","1,2239424928"
Premier League,Temporada2018,Jornada 12,Crystal Palace,0,80,0,"0,228196","1,2563315423"
Premier League,Temporada2018,Jornada 13,Man. City,1,85,0,"0,3630138","1,4376556988"
Premier League,Temporada2018,Jornada 13,Man. Utd,2,71,0,"0,2636927","1,3017281138"
Premier League,Temporada2018,Jornada 13,Chelsea,0,78,0,"0,2035498","1,2257461983"
Premier League,Temporada2018,Jornada 13,Arsenal,2,73,0,"0,2883389","1,3342093911"
Premier League,Temporada2018,Jornada 13,Tottenham,0,60,0,"-0,018266","0,9818998123"
Premier League,Temporada2018,Jornada 13,Liverpool,0,81,1,"0,327065","1,3868916222"
Premier League,Temporada2018,Jornada 13,Burnley,0,78,0,"0,2035498","1,2257461983"
Premier League,Temporada2018,Jornada 13,Watford,1,72,0,"0,2028135","1,2248440135"
Premier League,Temporada2018,Jornada 13,Brighton Hove A.,1,79,0,"0,2890752","1,3351921312"
Premier League,Temporada2018,Jornada 13,Southampton,2,81,1,"0,4734696","1,6055551747"
Premier League,Temporada2018,Jornada 13,Huddersfield,1,80,0,"0,3013983","1,3517476354"
Premier League,Temporada2018,Jornada 13,Leicester,2,80,0,"0,3746006","1,4544104071"
Premier League,Temporada2018,Jornada 13,AFC Bournemouth,1,85,0,"0,3630138","1,4376556988"
Premier League,Temporada2018,Jornada 13,Newcastle,2,71,1,"0,3502386","1,4194061785"
Premier League,Temporada2018,Jornada 13,Stoke City,2,70,0,"0,2513696","1,2857852227"
Premier League,Temporada2018,Jornada 13,Everton,0,55,1,"0,0066644","1,0066866565"
Premier League,Temporada2018,Jornada 13,West Bromwich A.,1,71,0,"0,1904904","1,2098427591"
Premier League,Temporada2018,Jornada 13,West Ham,1,79,0,"0,2890752","1,3351921312"
Premier League,Temporada2018,Jornada 13,Swansea City,1,77,0,"0,264429","1,3026869291"
Premier League,Temporada2018,Jornada 13,Crystal Palace,0,46,0,"-0,1907894","0,82630659"
Premier League,Temporada2018,Jornada 14,Man. City,1,77,1,"0,3509749","1,4204516721"
Premier League,Temporada2018,Jornada 14,Man. Utd,2,69,0,"0,2390465","1,270037592"
Premier League,Temporada2018,Jornada 14,Chelsea,2,79,0,"0,3622775","1,4365975425"
Premier League,Temporada2018,Jornada 14,Arsenal,1,64,0,"0,1042287","1,1098542496"
Premier League,Temporada2018,Jornada 14,Liverpool,2,75,0,"0,3129851","1,3675011551"
Premier League,Temporada2018,Jornada 14,Burnley,1,83,0,"0,3383676","1,402656025"
Premier League,Temporada2018,Jornada 14,Tottenham,0,67,0,"0,0679957","1,0703607059"
Premier League,Temporada2018,Jornada 14,Watford,1,62,0,"0,0795825","1,0828348897"
Premier League,Temporada2018,Jornada 14,Leicester,3,82,0,"0,4724491","1,6039175414"
Premier League,Temporada2018,Jornada 14,Brighton Hove A.,2,79,0,"0,3622775","1,4365975425"
Premier League,Temporada2018,Jornada 14,Southampton,1,78,0,"0,2767521","1,3188393902"
Premier League,Temporada2018,Jornada 14,Newcastle,2,72,0,"0,2760158","1,3178686862"
Premier League,Temporada2018,Jornada 14,Everton,2,88,0,"0,4731854","1,6050989407"
Premier League,Temporada2018,Jornada 14,Huddersfield,1,75,0,"0,2397828","1,270973065"
Premier League,Temporada2018,Jornada 14,AFC Bournemouth,1,63,0,"0,0919056","1,0962613301"
Premier League,Temporada2018,Jornada 14,Stoke City,1,80,0,"0,3013983","1,3517476354"
Premier League,Temporada2018,Jornada 14,West Bromwich A.,0,77,0,"0,1912267","1,2107338943"
Premier League,Temporada2018,Jornada 14,West Ham,1,62,0,"0,0795825","1,0828348897"
Premier League,Temporada2018,Jornada 14,Swansea City,1,65,0,"0,1165518","1,1236157123"
Premier League,Temporada2018,Jornada 14,Crystal Palace,0,66,0,"0,0556726","1,0572514829"
Premier League,Temporada2018,Jornada 15,Man. City,2,73,0,"0,2883389","1,3342093911"
Premier League,Temporada2018,Jornada 15,Man. Utd,2,77,0,"0,3376313","1,4016236295"
Premier League,Temporada2018,Jornada 15,Chelsea,1,79,0,"0,2890752","1,3351921312"
Premier League,Temporada2018,Jornada 15,Liverpool,2,86,0,"0,4485392","1,5660228676"
Premier League,Temporada2018,Jornada 15,Arsenal,0,53,0,"-0,1045277","0,9007498463"
Premier League,Temporada2018,Jornada 15,Tottenham,1,75,0,"0,2397828","1,270973065"
Premier League,Temporada2018,Jornada 15,Burnley,1,57,0,"0,017967","1,0181293776"
Premier League,Temporada2018,Jornada 15,Watford,0,73,0,"0,1419343","1,1525009267"
Premier League,Temporada2018,Jornada 15,Leicester,1,88,0,"0,3999831","1,491799486"
Premier League,Temporada2018,Jornada 15,Everton,1,72,0,"0,2028135","1,2248440135"
Premier League,Temporada2018,Jornada 15,Southampton,1,68,1,"0,240067","1,2713343269"
Premier League,Temporada2018,Jornada 15,Brighton Hove A.,2,72,0,"0,2760158","1,3178686862"
Premier League,Temporada2018,Jornada 15,Stoke City,1,64,0,"0,1042287","1,1098542496"
Premier League,Temporada2018,Jornada 15,AFC Bournemouth,3,76,0,"0,3985105","1,4896042788"
Premier League,Temporada2018,Jornada 15,Newcastle,1,74,0,"0,2274597","1,2554068458"
Premier League,Temporada2018,Jornada 15,Huddersfield,1,58,0,"0,0302901","1,0307535122"
Premier League,Temporada2018,Jornada 15,West Bromwich A.,2,64,0,"0,177431","1,194145659"
Premier League,Temporada2018,Jornada 15,Crystal Palace,1,87,0,"0,38766","1,4735286994"
Premier League,Temporada2018,Jornada 15,West Ham,0,66,0,"0,0556726","1,0572514829"
Premier League,Temporada2018,Jornada 15,Swansea City,1,77,0,"0,264429","1,3026869291"
Premier League,Temporada2018,Jornada 16,Man. City,2,64,0,"0,177431","1,194145659"
Premier League,Temporada2018,Jornada 16,Man. Utd,1,68,0,"0,1535211","1,165932388"
Premier League,Temporada2018,Jornada 16,Chelsea,0,55,0,"-0,0798815","0,9232257422"
Premier League,Temporada2018,Jornada 16,Liverpool,2,75,0,"0,3129851","1,3675011551"
Premier League,Temporada2018,Jornada 16,Arsenal,1,68,0,"0,1535211","1,165932388"
Premier League,Temporada2018,Jornada 16,Tottenham,1,77,0,"0,264429","1,3026869291"
Premier League,Temporada2018,Jornada 16,Burnley,0,75,1,"0,2531264","1,2880460756"
Premier League,Temporada2018,Jornada 16,Leicester,3,84,0,"0,4970953","1,6439391787"
Premier League,Temporada2018,Jornada 16,Watford,1,61,0,"0,0672594","1,0695728894"
Premier League,Temporada2018,Jornada 16,Everton,2,58,0,"0,1034924","1,1090373646"
Premier League,Temporada2018,Jornada 16,Southampton,2,82,0,"0,3992468","1,4907014783"
Premier League,Temporada2018,Jornada 16,Huddersfield,3,87,1,"0,6206105","1,8600632639"
Premier League,Temporada2018,Jornada 16,Brighton Hove A.,1,60,0,"0,0549363","1,0564733152"
Premier League,Temporada2018,Jornada 16,AFC Bournemouth,3,77,1,"0,4973795","1,6444064526"
Premier League,Temporada2018,Jornada 16,Stoke City,1,75,0,"0,2397828","1,270973065"
Premier League,Temporada2018,Jornada 16,Newcastle,2,74,0,"0,300662","1,35075271"
Premier League,Temporada2018,Jornada 16,West Bromwich A.,2,68,0,"0,2267234","1,25448283"
Premier League,Temporada2018,Jornada 16,West Ham,1,74,0,"0,2274597","1,2554068458"
Premier League,Temporada2018,Jornada 16,Swansea City,0,65,0,"0,0433495","1,0443028149"
Premier League,Temporada2018,Jornada 16,Crystal Palace,1,56,1,"0,0921898","1,0965729319"
Premier League,Temporada2018,Jornada 17,Man. City,0,69,0,"0,0926419","1,0970688046"
Premier League,Temporada2018,Jornada 17,Man. Utd,2,73,1,"0,3748848","1,4548238093"
Premier League,Temporada2018,Jornada 17,Chelsea,1,73,0,"0,2151366","1,2400312737"
Premier League,Temporada2018,Jornada 17,Tottenham,2,77,0,"0,3376313","1,4016236295"
Premier League,Temporada2018,Jornada 17,Liverpool,1,77,0,"0,264429","1,3026869291"
Premier League,Temporada2018,Jornada 17,Burnley,1,64,0,"0,1042287","1,1098542496"
Premier League,Temporada2018,Jornada 17,Arsenal,1,76,0,"0,2521059","1,286732295"
Premier League,Temporada2018,Jornada 17,Leicester,2,75,0,"0,3129851","1,3675011551"
Premier League,Temporada2018,Jornada 17,Watford,3,78,0,"0,4231567","1,5267735226"
Premier League,Temporada2018,Jornada 17,Everton,1,74,0,"0,2274597","1,2554068458"
Premier League,Temporada2018,Jornada 17,Southampton,1,63,0,"0,0919056","1,0962613301"
Premier League,Temporada2018,Jornada 17,Huddersfield,1,62,0,"0,0795825","1,0828348897"
Premier League,Temporada2018,Jornada 17,Brighton Hove A.,2,70,0,"0,2513696","1,2857852227"
Premier League,Temporada2018,Jornada 17,AFC Bournemouth,2,73,0,"0,2883389","1,3342093911"
Premier League,Temporada2018,Jornada 17,Stoke City,1,75,0,"0,2397828","1,270973065"
Premier League,Temporada2018,Jornada 17,Newcastle,0,75,0,"0,1665805","1,1812586234"
Premier League,Temporada2018,Jornada 17,West Bromwich A.,1,75,0,"0,2397828","1,270973065"
Premier League,Temporada2018,Jornada 17,Crystal Palace,1,71,0,"0,1904904","1,2098427591"
Premier League,Temporada2018,Jornada 17,West Ham,0,82,0,"0,2528422","1,2876800649"
Premier League,Temporada2018,Jornada 17,Swansea City,1,61,0,"0,0672594","1,0695728894"
Premier League,Temporada2018,Jornada 18,Man. City,2,75,0,"0,3129851","1,3675011551"
Premier League,Temporada2018,Jornada 18,Man. Utd,2,77,0,"0,3376313","1,4016236295"
Premier League,Temporada2018,Jornada 18,Chelsea,2,74,0,"0,300662","1,35075271"
Premier League,Temporada2018,Jornada 18,Liverpool,2,78,1,"0,4365003","1,5472827067"
Premier League,Temporada2018,Jornada 18,Arsenal,2,78,0,"0,3499544","1,4190028406"
Premier League,Temporada2018,Jornada 18,Burnley,1,74,0,"0,2274597","1,2554068458"
Premier League,Temporada2018,Jornada 18,Tottenham,1,83,0,"0,3383676","1,402656025"
Premier League,Temporada2018,Jornada 18,Leicester,1,79,0,"0,2890752","1,3351921312"
Premier League,Temporada2018,Jornada 18,Everton,1,76,0,"0,2521059","1,286732295"
Premier League,Temporada2018,Jornada 18,Watford,0,58,0,"-0,0429122","0,9579954984"
Premier League,Temporada2018,Jornada 18,Huddersfield,2,42,0,"-0,0936772","0,9105766489"
Premier League,Temporada2018,Jornada 18,Southampton,1,50,0,"-0,0682947","0,9339851876"
Premier League,Temporada2018,Jornada 18,Brighton Hove A.,2,73,0,"0,2883389","1,3342093911"
Premier League,Temporada2018,Jornada 18,Crystal Palace,1,86,1,"0,4618828","1,587059289"
Premier League,Temporada2018,Jornada 18,West Ham,1,60,1,"0,1414822","1,1519799988"
Premier League,Temporada2018,Jornada 18,AFC Bournemouth,2,44,0,"-0,069031","0,9332977474"
Premier League,Temporada2018,Jornada 18,Stoke City,1,62,0,"0,0795825","1,0828348897"
Premier League,Temporada2018,Jornada 18,Newcastle,1,67,0,"0,141198","1,1516526526"
Premier League,Temporada2018,Jornada 18,West Bromwich A.,1,60,0,"0,0549363","1,0564733152"
Premier League,Temporada2018,Jornada 18,Swansea City,1,53,0,"-0,0313254","0,969160157"
Premier League,Temporada2018,Jornada 19,Man. City,1,74,0,"0,2274597","1,2554068458"
Premier League,Temporada2018,Jornada 19,Man. Utd,2,76,0,"0,3253082","1,38445727"
Premier League,Temporada2018,Jornada 19,Chelsea,2,71,0,"0,2636927","1,3017281138"
Premier League,Temporada2018,Jornada 19,Liverpool,1,59,0,"0,0426132","1,0435341778"
Premier League,Temporada2018,Jornada 19,Tottenham,1,82,0,"0,3260445","1,3854770212"
Premier League,Temporada2018,Jornada 19,Arsenal,1,71,0,"0,1904904","1,2098427591"
Premier League,Temporada2018,Jornada 19,Burnley,1,64,0,"0,1042287","1,1098542496"
Premier League,Temporada2018,Jornada 19,Leicester,1,68,0,"0,1535211","1,165932388"
Premier League,Temporada2018,Jornada 19,Everton,0,47,0,"-0,1784663","0,8365522482"
Premier League,Temporada2018,Jornada 19,Watford,1,74,1,"0,3140056","1,3688974024"
Premier League,Temporada2018,Jornada 19,Huddersfield,2,68,0,"0,2267234","1,25448283"
Premier League,Temporada2018,Jornada 19,Brighton Hove A.,1,86,1,"0,4618828","1,587059289"
Premier League,Temporada2018,Jornada 19,Southampton,2,74,0,"0,300662","1,35075271"
Premier League,Temporada2018,Jornada 19,Stoke City,1,73,0,"0,2151366","1,2400312737"
Premier League,Temporada2018,Jornada 19,Newcastle,1,83,1,"0,4249135","1,5294581158"
Premier League,Temporada2018,Jornada 19,Crystal Palace,1,80,1,"0,3879442","1,4739475357"
Premier League,Temporada2018,Jornada 19,West Ham,0,69,0,"0,0926419","1,0970688046"
Premier League,Temporada2018,Jornada 19,AFC Bournemouth,2,52,0,"0,0295538","1,0299948477"
Premier League,Temporada2018,Jornada 19,West Bromwich A.,1,63,0,"0,0919056","1,0962613301"
Premier League,Temporada2018,Jornada 19,Swansea City,1,78,1,"0,363298","1,4380643386"
Premier League,Temporada2018,Jornada 20,Man. City,2,56,0,"0,0788462","1,0820378918"
Premier League,Temporada2018,Jornada 20,Man. Utd,0,46,0,"-0,1907894","0,82630659"
Premier League,Temporada2018,Jornada 20,Chelsea,2,81,0,"0,3869237","1,4724441395"
Premier League,Temporada2018,Jornada 20,Liverpool,2,70,0,"0,2513696","1,2857852227"
Premier League,Temporada2018,Jornada 20,Tottenham,1,71,0,"0,1904904","1,2098427591"
Premier League,Temporada2018,Jornada 20,Arsenal,1,80,0,"0,3013983","1,3517476354"
Premier League,Temporada2018,Jornada 20,Burnley,1,74,0,"0,2274597","1,2554068458"
Premier League,Temporada2018,Jornada 20,Leicester,1,77,0,"0,264429","1,3026869291"
Premier League,Temporada2018,Jornada 20,Everton,2,70,0,"0,2513696","1,2857852227"
Premier League,Temporada2018,Jornada 20,Watford,1,74,0,"0,2274597","1,2554068458"
Premier League,Temporada2018,Jornada 20,Huddersfield,2,69,0,"0,2390465","1,270037592"
Premier League,Temporada2018,Jornada 20,Brighton Hove A.,1,79,0,"0,2890752","1,3351921312"
Premier League,Temporada2018,Jornada 20,Stoke City,1,58,0,"0,0302901","1,0307535122"
Premier League,Temporada2018,Jornada 20,Southampton,0,68,0,"0,0803188","1,0836324746"
Premier League,Temporada2018,Jornada 20,Newcastle,1,70,0,"0,1781673","1,1950252322"
Premier League,Temporada2018,Jornada 20,Crystal Palace,0,68,0,"0,0803188","1,0836324746"
Premier League,Temporada2018,Jornada 20,West Ham,0,67,0,"0,0679957","1,0703607059"
Premier League,Temporada2018,Jornada 20,AFC Bournemouth,2,76,0,"0,3253082","1,38445727"
Premier League,Temporada2018,Jornada 20,West Bromwich A.,1,70,0,"0,1781673","1,1950252322"
Premier League,Temporada2018,Jornada 20,Swansea City,0,68,0,"0,0803188","1,0836324746"
Premier League,Temporada2018,Jornada 21,Man. City,2,54,0,"0,0542","1,0556957202"
Premier League,Temporada2018,Jornada 21,Chelsea,1,64,0,"0,1042287","1,1098542496"
Premier League,Temporada2018,Jornada 21,Man. Utd,1,39,0,"-0,2038488","0,8155856784"
Premier League,Temporada2018,Jornada 21,Liverpool,2,81,0,"0,3869237","1,4724441395"
Premier League,Temporada2018,Jornada 21,Tottenham,0,76,0,"0,1789036","1,1959054533"
Premier League,Temporada2018,Jornada 21,Arsenal,1,61,0,"0,0672594","1,0695728894"
Premier League,Temporada2018,Jornada 21,Burnley,1,77,0,"0,264429","1,3026869291"
Premier League,Temporada2018,Jornada 21,Leicester,2,77,1,"0,4241772","1,5283323903"
Premier League,Temporada2018,Jornada 21,Everton,1,57,0,"0,017967","1,0181293776"
Premier League,Temporada2018,Jornada 21,Watford,2,75,0,"0,3129851","1,3675011551"
Premier League,Temporada2018,Jornada 21,Huddersfield,2,61,0,"0,1404617","1,1508050029"
Premier League,Temporada2018,Jornada 21,Brighton Hove A.,1,62,0,"0,0795825","1,0828348897"
Premier League,Temporada2018,Jornada 21,Southampton,2,82,0,"0,3992468","1,4907014783"
Premier League,Temporada2018,Jornada 21,AFC Bournemouth,2,67,0,"0,2144003","1,2391185747"
Premier League,Temporada2018,Jornada 21,Stoke City,0,76,1,"0,2654495","1,3040169997"
Premier League,Temporada2018,Jornada 21,Newcastle,1,77,0,"0,264429","1,3026869291"
Premier League,Temporada2018,Jornada 21,Crystal Palace,0,47,0,"-0,1784663","0,8365522482"
Premier League,Temporada2018,Jornada 21,West Ham,1,75,1,"0,3263287","1,3858708298"
Premier League,Temporada2018,Jornada 21,West Bromwich A.,1,73,0,"0,2151366","1,2400312737"
Premier League,Temporada2018,Jornada 21,Swansea City,1,61,0,"0,0672594","1,0695728894"
Premier League,Temporada2018,Jornada 22,Man. City,0,72,0,"0,1296112","1,1383856929"
Premier League,Temporada2018,Jornada 22,Man. Utd,2,84,0,"0,423893","1,5278980999"
Premier League,Temporada2018,Jornada 22,Chelsea,1,69,0,"0,1658442","1,1803891828"
Premier League,Temporada2018,Jornada 22,Liverpool,1,82,0,"0,3260445","1,3854770212"
Premier League,Temporada2018,Jornada 22,Tottenham,2,68,0,"0,2267234","1,25448283"
Premier League,Temporada2018,Jornada 22,Arsenal,1,84,0,"0,3506907","1,4200480371"
Premier League,Temporada2018,Jornada 22,Burnley,0,78,0,"0,2035498","1,2257461983"
Premier League,Temporada2018,Jornada 22,Leicester,1,63,0,"0,0919056","1,0962613301"
Premier League,Temporada2018,Jornada 22,Everton,3,69,0,"0,3122488","1,3664946346"
Premier League,Temporada2018,Jornada 22,Watford,1,68,0,"0,1535211","1,165932388"
Premier League,Temporada2018,Jornada 22,Huddersfield,0,72,0,"0,1296112","1,1383856929"
Premier League,Temporada2018,Jornada 22,Brighton Hove A.,0,83,0,"0,2651653","1,3036464507"
Premier League,Temporada2018,Jornada 22,Newcastle,2,78,1,"0,4365003","1,5472827067"
Premier League,Temporada2018,Jornada 22,Crystal Palace,0,55,1,"0,0066644","1,0066866565"
Premier League,Temporada2018,Jornada 22,West Ham,0,65,0,"0,0433495","1,0443028149"
Premier League,Temporada2018,Jornada 22,AFC Bournemouth,1,66,0,"0,1288749","1,137547808"
Premier League,Temporada2018,Jornada 22,Southampton,1,74,1,"0,3140056","1,3688974024"
Premier League,Temporada2018,Jornada 22,Stoke City,1,64,0,"0,1042287","1,1098542496"
Premier League,Temporada2018,Jornada 22,West Bromwich A.,1,72,0,"0,2028135","1,2248440135"
Premier League,Temporada2018,Jornada 22,Swansea City,0,67,0,"0,0679957","1,0703607059"
Premier League,Temporada2018,Jornada 23,Man. City,1,51,0,"-0,0559716","0,9455659896"
Premier League,Temporada2018,Jornada 23,Man. Utd,2,81,0,"0,3869237","1,4724441395"
Premier League,Temporada2018,Jornada 23,Liverpool,2,87,0,"0,4608623","1,5854405211"
Premier League,Temporada2018,Jornada 23,Chelsea,1,50,0,"-0,0682947","0,9339851876"
Premier League,Temporada2018,Jornada 23,Tottenham,0,81,0,"0,2405191","1,2719092271"
Premier League,Temporada2018,Jornada 23,Arsenal,1,75,1,"0,3263287","1,3858708298"
Premier League,Temporada2018,Jornada 23,Burnley,1,75,0,"0,2397828","1,270973065"
Premier League,Temporada2018,Jornada 23,Leicester,2,81,1,"0,4734696","1,6055551747"
Premier League,Temporada2018,Jornada 23,Everton,2,63,0,"0,1651079","1,1795203821"
Premier League,Temporada2018,Jornada 23,Watford,1,51,0,"-0,0559716","0,9455659896"
