Liga,Temporada,Jornada,Equipo,Cambios realizados defensa partido,Cambio jugador lesion partido,Cambio goleador jornada anterior,PUNTOS Y,CUT 1,CUT 2
Premier League,Temporada2018,Jornada 23,Liverpool,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2018,Jornada 23,Chelsea,1,1,0,"-0,3210832","0,2107649","0,79855"
Premier League,Temporada2018,Jornada 23,Tottenham,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2018,Jornada 23,Arsenal,1,0,1,"-0,0814742","-0,0288441","0,558941"
Premier League,Temporada2018,Jornada 23,Burnley,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2018,Jornada 23,Leicester,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2018,Jornada 23,Everton,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2018,Jornada 23,Watford,0,1,1,"-0,0745998","-0,0357185","0,5520666"
Premier League,Temporada2018,Jornada 23,West Ham,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2018,Jornada 23,Crystal Palace,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2018,Jornada 23,AFC Bournemouth,1,0,1,"-0,0814742","-0,0288441","0,558941"
Premier League,Temporada2018,Jornada 23,Huddersfield,1,0,1,"-0,0814742","-0,0288441","0,558941"
Premier League,Temporada2018,Jornada 23,Newcastle,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2018,Jornada 23,Brighton Hove A.,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2018,Jornada 23,Southampton,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2018,Jornada 23,Stoke City,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2018,Jornada 23,West Bromwich A.,2,1,0,"-0,485062","0,3747437","0,9625288"
Premier League,Temporada2018,Jornada 23,Swansea City,1,1,1,"-0,2385786","0,1282603","0,7160454"
Premier League,Temporada2018,Jornada 24,Man. City,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2018,Jornada 24,Man. Utd,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2018,Jornada 24,Chelsea,2,1,1,"-0,4025574","0,2922391","0,8800242"
Premier League,Temporada2018,Jornada 24,Liverpool,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2018,Jornada 24,Tottenham,1,1,1,"-0,2385786","0,1282603","0,7160454"
Premier League,Temporada2018,Jornada 24,Arsenal,1,1,1,"-0,2385786","0,1282603","0,7160454"
Premier League,Temporada2018,Jornada 24,Leicester,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2018,Jornada 24,Burnley,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2018,Jornada 24,Everton,0,1,0,"-0,1571044","0,0467861","0,6345712"
Premier League,Temporada2018,Jornada 24,Watford,2,1,1,"-0,4025574","0,2922391","0,8800242"
Premier League,Temporada2018,Jornada 24,West Ham,1,1,0,"-0,3210832","0,2107649","0,79855"
Premier League,Temporada2018,Jornada 24,AFC Bournemouth,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2018,Jornada 24,Crystal Palace,0,1,0,"-0,1571044","0,0467861","0,6345712"
Premier League,Temporada2018,Jornada 24,Huddersfield,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2018,Jornada 24,Newcastle,1,0,0,"-0,1639788","0,0536605","0,6414456"
Premier League,Temporada2018,Jornada 24,Brighton Hove A.,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2018,Jornada 24,Stoke City,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2018,Jornada 24,Southampton,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2018,Jornada 24,West Bromwich A.,1,1,0,"-0,3210832","0,2107649","0,79855"
Premier League,Temporada2018,Jornada 24,Swansea City,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2018,Jornada 25,Man. City,0,1,1,"-0,0745998","-0,0357185","0,5520666"
Premier League,Temporada2018,Jornada 25,Man. Utd,0,1,0,"-0,1571044","0,0467861","0,6345712"
Premier League,Temporada2018,Jornada 25,Liverpool,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2018,Jornada 25,Chelsea,2,1,1,"-0,4025574","0,2922391","0,8800242"
Premier League,Temporada2018,Jornada 25,Tottenham,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2018,Jornada 25,Arsenal,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2018,Jornada 25,Burnley,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2018,Jornada 25,Leicester,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2018,Jornada 25,Everton,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2018,Jornada 25,AFC Bournemouth,0,1,1,"-0,0745998","-0,0357185","0,5520666"
Premier League,Temporada2018,Jornada 25,Watford,0,1,1,"-0,0745998","-0,0357185","0,5520666"
Premier League,Temporada2018,Jornada 25,West Ham,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2018,Jornada 25,Crystal Palace,0,1,0,"-0,1571044","0,0467861","0,6345712"
Premier League,Temporada2018,Jornada 25,Newcastle,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2018,Jornada 25,Brighton Hove A.,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2018,Jornada 25,Stoke City,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2018,Jornada 25,Huddersfield,1,0,1,"-0,0814742","-0,0288441","0,558941"
Premier League,Temporada2018,Jornada 25,Southampton,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2018,Jornada 25,Swansea City,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2018,Jornada 25,West Bromwich A.,0,1,1,"-0,0745998","-0,0357185","0,5520666"
Premier League,Temporada2018,Jornada 26,Man. City,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2018,Jornada 26,Man. Utd,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2018,Jornada 26,Liverpool,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2018,Jornada 26,Chelsea,0,1,1,"-0,0745998","-0,0357185","0,5520666"
Premier League,Temporada2018,Jornada 26,Tottenham,1,0,0,"-0,1639788","0,0536605","0,6414456"
Premier League,Temporada2018,Jornada 26,Arsenal,1,1,1,"-0,2385786","0,1282603","0,7160454"
Premier League,Temporada2018,Jornada 26,Burnley,1,1,1,"-0,2385786","0,1282603","0,7160454"
Premier League,Temporada2018,Jornada 26,Leicester,1,0,1,"-0,0814742","-0,0288441","0,558941"
Premier League,Temporada2018,Jornada 26,AFC Bournemouth,1,1,0,"-0,3210832","0,2107649","0,79855"
Premier League,Temporada2018,Jornada 26,Everton,1,0,1,"-0,0814742","-0,0288441","0,558941"
Premier League,Temporada2018,Jornada 26,Watford,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2018,Jornada 26,West Ham,1,0,0,"-0,1639788","0,0536605","0,6414456"
Premier League,Temporada2018,Jornada 26,Brighton Hove A.,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2018,Jornada 26,Crystal Palace,1,1,1,"-0,2385786","0,1282603","0,7160454"
Premier League,Temporada2018,Jornada 26,Southampton,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2018,Jornada 26,Newcastle,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2018,Jornada 26,Swansea City,0,1,0,"-0,1571044","0,0467861","0,6345712"
Premier League,Temporada2018,Jornada 26,Stoke City,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2018,Jornada 26,Huddersfield,1,1,1,"-0,2385786","0,1282603","0,7160454"
Premier League,Temporada2018,Jornada 26,West Bromwich A.,1,0,1,"-0,0814742","-0,0288441","0,558941"
Premier League,Temporada2018,Jornada 27,Man. City,2,0,1,"-0,245453","0,1351347","0,7229198"
Premier League,Temporada2018,Jornada 27,Man. Utd,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2018,Jornada 27,Liverpool,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2018,Jornada 27,Chelsea,1,0,1,"-0,0814742","-0,0288441","0,558941"
Premier League,Temporada2018,Jornada 27,Tottenham,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2018,Jornada 27,Arsenal,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2018,Jornada 27,Burnley,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2018,Jornada 27,Leicester,1,0,0,"-0,1639788","0,0536605","0,6414456"
Premier League,Temporada2018,Jornada 27,Everton,2,1,1,"-0,4025574","0,2922391","0,8800242"
Premier League,Temporada2018,Jornada 27,AFC Bournemouth,1,0,0,"-0,1639788","0,0536605","0,6414456"
Premier League,Temporada2018,Jornada 27,Watford,1,0,0,"-0,1639788","0,0536605","0,6414456"
Premier League,Temporada2018,Jornada 27,West Ham,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2018,Jornada 27,Newcastle,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2018,Jornada 27,Brighton Hove A.,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2018,Jornada 27,Crystal Palace,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2018,Jornada 27,Swansea City,1,0,1,"-0,0814742","-0,0288441","0,558941"
Premier League,Temporada2018,Jornada 27,Huddersfield,1,1,1,"-0,2385786","0,1282603","0,7160454"
Premier League,Temporada2018,Jornada 27,Southampton,0,1,0,"-0,1571044","0,0467861","0,6345712"
Premier League,Temporada2018,Jornada 27,Stoke City,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2018,Jornada 27,West Bromwich A.,0,1,0,"-0,1571044","0,0467861","0,6345712"
Premier League,Temporada2018,Jornada 28,Man. City,1,1,1,"-0,2385786","0,1282603","0,7160454"
Premier League,Temporada2018,Jornada 28,Man. Utd,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2018,Jornada 28,Liverpool,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2018,Jornada 28,Tottenham,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2018,Jornada 28,Chelsea,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2018,Jornada 28,Arsenal,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2018,Jornada 28,Burnley,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2018,Jornada 28,Leicester,1,0,1,"-0,0814742","-0,0288441","0,558941"
Premier League,Temporada2018,Jornada 28,Everton,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2018,Jornada 28,Watford,0,1,0,"-0,1571044","0,0467861","0,6345712"
Premier League,Temporada2018,Jornada 28,AFC Bournemouth,1,0,1,"-0,0814742","-0,0288441","0,558941"
Premier League,Temporada2018,Jornada 28,Brighton Hove A.,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2018,Jornada 28,West Ham,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2018,Jornada 28,Huddersfield,1,0,1,"-0,0814742","-0,0288441","0,558941"
Premier League,Temporada2018,Jornada 28,Newcastle,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2018,Jornada 28,Southampton,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2018,Jornada 28,Crystal Palace,1,1,1,"-0,2385786","0,1282603","0,7160454"
Premier League,Temporada2018,Jornada 28,Swansea City,1,0,0,"-0,1639788","0,0536605","0,6414456"
Premier League,Temporada2018,Jornada 28,Stoke City,1,0,1,"-0,0814742","-0,0288441","0,558941"
Premier League,Temporada2018,Jornada 28,West Bromwich A.,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2018,Jornada 29,Man. City,1,0,0,"-0,1639788","0,0536605","0,6414456"
Premier League,Temporada2018,Jornada 29,Man. Utd,1,0,1,"-0,0814742","-0,0288441","0,558941"
Premier League,Temporada2018,Jornada 29,Liverpool,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2018,Jornada 29,Tottenham,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2018,Jornada 29,Chelsea,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2018,Jornada 29,Arsenal,1,0,1,"-0,0814742","-0,0288441","0,558941"
Premier League,Temporada2018,Jornada 29,Burnley,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2018,Jornada 29,Leicester,1,1,1,"-0,2385786","0,1282603","0,7160454"
Premier League,Temporada2018,Jornada 29,Watford,1,1,1,"-0,2385786","0,1282603","0,7160454"
Premier League,Temporada2018,Jornada 29,Brighton Hove A.,1,1,0,"-0,3210832","0,2107649","0,79855"
Premier League,Temporada2018,Jornada 29,Everton,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2018,Jornada 29,AFC Bournemouth,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2018,Jornada 29,Swansea City,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2018,Jornada 29,West Ham,2,1,1,"-0,4025574","0,2922391","0,8800242"
Premier League,Temporada2018,Jornada 29,Huddersfield,0,1,0,"-0,1571044","0,0467861","0,6345712"
Premier League,Temporada2018,Jornada 29,Newcastle,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2018,Jornada 29,Southampton,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2018,Jornada 29,Crystal Palace,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2018,Jornada 29,Stoke City,1,1,0,"-0,3210832","0,2107649","0,79855"
Premier League,Temporada2018,Jornada 29,West Bromwich A.,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2018,Jornada 30,Man. City,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2018,Jornada 30,Man. Utd,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2018,Jornada 30,Tottenham,1,1,1,"-0,2385786","0,1282603","0,7160454"
Premier League,Temporada2018,Jornada 30,Liverpool,2,0,0,"-0,3279576","0,2176393","0,8054244"
Premier League,Temporada2018,Jornada 30,Chelsea,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2018,Jornada 30,Arsenal,1,1,1,"-0,2385786","0,1282603","0,7160454"
Premier League,Temporada2018,Jornada 30,Burnley,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2018,Jornada 30,Leicester,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2018,Jornada 30,Everton,0,1,1,"-0,0745998","-0,0357185","0,5520666"
Premier League,Temporada2018,Jornada 30,Watford,2,0,1,"-0,245453","0,1351347","0,7229198"
Premier League,Temporada2018,Jornada 30,Brighton Hove A.,1,0,1,"-0,0814742","-0,0288441","0,558941"
Premier League,Temporada2018,Jornada 30,AFC Bournemouth,1,0,0,"-0,1639788","0,0536605","0,6414456"
Premier League,Temporada2018,Jornada 30,Newcastle,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2018,Jornada 30,Swansea City,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2018,Jornada 30,Huddersfield,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2018,Jornada 30,West Ham,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2018,Jornada 30,Southampton,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2018,Jornada 30,Crystal Palace,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2018,Jornada 30,Stoke City,1,0,1,"-0,0814742","-0,0288441","0,558941"
Premier League,Temporada2018,Jornada 30,West Bromwich A.,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2018,Jornada 31,Man. City,1,0,1,"-0,0814742","-0,0288441","0,558941"
Premier League,Temporada2018,Jornada 31,Man. Utd,1,0,1,"-0,0814742","-0,0288441","0,558941"
Premier League,Temporada2018,Jornada 31,Tottenham,1,0,1,"-0,0814742","-0,0288441","0,558941"
Premier League,Temporada2018,Jornada 31,Liverpool,0,1,1,"-0,0745998","-0,0357185","0,5520666"
Premier League,Temporada2018,Jornada 31,Chelsea,1,0,1,"-0,0814742","-0,0288441","0,558941"
Premier League,Temporada2018,Jornada 31,Arsenal,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2018,Jornada 31,Leicester,1,0,1,"-0,0814742","-0,0288441","0,558941"
Premier League,Temporada2018,Jornada 31,Burnley,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2018,Jornada 31,Everton,0,1,1,"-0,0745998","-0,0357185","0,5520666"
Premier League,Temporada2018,Jornada 31,AFC Bournemouth,2,1,0,"-0,485062","0,3747437","0,9625288"
Premier League,Temporada2018,Jornada 31,Watford,1,0,0,"-0,1639788","0,0536605","0,6414456"
Premier League,Temporada2018,Jornada 31,Brighton Hove A.,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2018,Jornada 31,Newcastle,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2018,Jornada 31,Southampton,1,1,1,"-0,2385786","0,1282603","0,7160454"
Premier League,Temporada2018,Jornada 31,Swansea City,2,0,0,"-0,3279576","0,2176393","0,8054244"
Premier League,Temporada2018,Jornada 31,West Ham,1,0,1,"-0,0814742","-0,0288441","0,558941"
Premier League,Temporada2018,Jornada 31,Huddersfield,1,1,0,"-0,3210832","0,2107649","0,79855"
Premier League,Temporada2018,Jornada 31,Crystal Palace,0,1,1,"-0,0745998","-0,0357185","0,5520666"
Premier League,Temporada2018,Jornada 31,Stoke City,0,1,1,"-0,0745998","-0,0357185","0,5520666"
Premier League,Temporada2018,Jornada 31,West Bromwich A.,1,0,0,"-0,1639788","0,0536605","0,6414456"
Premier League,Temporada2018,Jornada 32,Man. City,1,0,1,"-0,0814742","-0,0288441","0,558941"
Premier League,Temporada2018,Jornada 32,Man. Utd,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2018,Jornada 32,Tottenham,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2018,Jornada 32,Liverpool,0,1,1,"-0,0745998","-0,0357185","0,5520666"
Premier League,Temporada2018,Jornada 32,Chelsea,1,0,1,"-0,0814742","-0,0288441","0,558941"
Premier League,Temporada2018,Jornada 32,Arsenal,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2018,Jornada 32,Leicester,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2018,Jornada 32,Burnley,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2018,Jornada 32,Everton,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2018,Jornada 32,AFC Bournemouth,0,1,1,"-0,0745998","-0,0357185","0,5520666"
Premier League,Temporada2018,Jornada 32,Watford,2,0,1,"-0,245453","0,1351347","0,7229198"
Premier League,Temporada2018,Jornada 32,Newcastle,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2018,Jornada 32,Brighton Hove A.,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2018,Jornada 32,West Ham,0,1,1,"-0,0745998","-0,0357185","0,5520666"
Premier League,Temporada2018,Jornada 32,Southampton,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2018,Jornada 32,Swansea City,0,1,1,"-0,0745998","-0,0357185","0,5520666"
Premier League,Temporada2018,Jornada 32,Huddersfield,1,1,0,"-0,3210832","0,2107649","0,79855"
Premier League,Temporada2018,Jornada 32,Crystal Palace,1,0,1,"-0,0814742","-0,0288441","0,558941"
Premier League,Temporada2018,Jornada 32,Stoke City,0,1,1,"-0,0745998","-0,0357185","0,5520666"
Premier League,Temporada2018,Jornada 32,West Bromwich A.,1,0,0,"-0,1639788","0,0536605","0,6414456"
Premier League,Temporada2018,Jornada 33,Man. City,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2018,Jornada 33,Man. Utd,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2018,Jornada 33,Tottenham,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2018,Jornada 33,Liverpool,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2018,Jornada 33,Chelsea,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2018,Jornada 33,Arsenal,1,0,1,"-0,0814742","-0,0288441","0,558941"
Premier League,Temporada2018,Jornada 33,Burnley,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2018,Jornada 33,Leicester,1,1,1,"-0,2385786","0,1282603","0,7160454"
Premier League,Temporada2018,Jornada 33,Everton,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2018,Jornada 33,Newcastle,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2018,Jornada 33,AFC Bournemouth,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2018,Jornada 33,Watford,1,0,0,"-0,1639788","0,0536605","0,6414456"
Premier League,Temporada2018,Jornada 33,Brighton Hove A.,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2018,Jornada 33,West Ham,1,1,1,"-0,2385786","0,1282603","0,7160454"
Premier League,Temporada2018,Jornada 33,Swansea City,1,1,0,"-0,3210832","0,2107649","0,79855"
Premier League,Temporada2018,Jornada 33,Huddersfield,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2018,Jornada 33,Southampton,1,1,1,"-0,2385786","0,1282603","0,7160454"
Premier League,Temporada2018,Jornada 33,Crystal Palace,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2018,Jornada 33,Stoke City,2,0,0,"-0,3279576","0,2176393","0,8054244"
Premier League,Temporada2018,Jornada 33,West Bromwich A.,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2018,Jornada 34,Man. City,0,0,1,"0,0825046","-0,1928229","0,3949622"
